/VIN (inital_phase=120) X,/VIN (inital_phase=120) Y,/SoC (inital_phase=120) X,/SoC (inital_phase=120) Y,/COMP_OUT (inital_phase=120) X,/COMP_OUT (inital_phase=120) Y,/B_Buf<7> (inital_phase=120) X,/B_Buf<7> (inital_phase=120) Y,/B_Buf<6> (inital_phase=120) X,/B_Buf<6> (inital_phase=120) Y,/B_Buf<5> (inital_phase=120) X,/B_Buf<5> (inital_phase=120) Y,/B_Buf<2> (inital_phase=120) X,/B_Buf<2> (inital_phase=120) Y,/B_Buf<1> (inital_phase=120) X,/B_Buf<1> (inital_phase=120) Y,/B_Buf<3> (inital_phase=120) X,/B_Buf<3> (inital_phase=120) Y,/B_Buf<0> (inital_phase=120) X,/B_Buf<0> (inital_phase=120) Y,/EoC (inital_phase=120) X,/EoC (inital_phase=120) Y,/I25/DAC_OUT (inital_phase=120) X,/I25/DAC_OUT (inital_phase=120) Y,/I25/SH_OUT (inital_phase=120) X,/I25/SH_OUT (inital_phase=120) Y,/B_Buf<4> (inital_phase=120) X,/B_Buf<4> (inital_phase=120) Y
2.300193647587447e-05,0.3674233506865913,2.300193647587447e-05,1.2,2.300193647587447e-05,2.316699255458025e-06,2.300193647587447e-05,1.199999560053001,2.300193647587447e-05,9.540330468304584e-08,2.300193647587447e-05,-6.778392696276215e-07,2.300193647587447e-05,-6.778392695298298e-07,2.300193647587447e-05,9.54033046924717e-08,2.300193647587447e-05,9.540330473582345e-08,2.300193647587447e-05,-6.778392694856723e-07,2.300193647587447e-05,0.07672895113058129,2.300193647587447e-05,0.7643338628394017,2.300193647587447e-05,0.3675892299030606,2.300193647587447e-05,9.540330465586062e-08
2.300196731333062e-05,0.3674222790347211,2.300196731333062e-05,1.2,2.300196731333062e-05,2.511075419792685e-06,2.300196731333062e-05,1.19999956005352,2.300196731333062e-05,9.54033047004272e-08,2.300196731333062e-05,3.130096087297013e-06,2.300196731333062e-05,3.130096087237703e-06,2.300196731333062e-05,9.540330466028231e-08,2.300196731333062e-05,9.540330462090864e-08,2.300196731333062e-05,3.130096087194993e-06,2.300196731333062e-05,0.0397240037494943,2.300196731333062e-05,0.7622894698709924,2.300196731333062e-05,0.3675873936314315,2.300196731333062e-05,9.540330467356236e-08
2.300200041666708e-05,0.3674211286407881,2.300200041666708e-05,1.2,2.300200041666708e-05,2.667401668032645e-06,2.300200041666708e-05,1.199999560053333,2.300200041666708e-05,9.540330469235859e-08,2.300200041666708e-05,-9.54904702275546e-07,2.300200041666708e-05,-9.549047021386858e-07,2.300200041666708e-05,9.540330468695992e-08,2.300200041666708e-05,9.540330475567982e-08,2.300200041666708e-05,-9.549047020665762e-07,2.300200041666708e-05,0,2.300200041666708e-05,0.7600435229341769,2.300200041666708e-05,0.367585293252904,2.300200041666708e-05,9.540330466166736e-08
2.300201754386492e-05,0.3674205334436411,2.300201754386492e-05,1.2,2.300201754386492e-05,2.72375767758537e-06,2.300201754386492e-05,1.199999560053276,2.300201754386492e-05,9.540330470552728e-08,2.300201754386492e-05,3.160752078479693e-05,2.300201754386492e-05,3.160752078485027e-05,2.300201754386492e-05,9.540330469820795e-08,2.300201754386492e-05,9.540330466203898e-08,2.300201754386492e-05,3.160752078477664e-05,2.300201754386492e-05,0,2.300201754386492e-05,0.7588598731269673,2.300201754386492e-05,0.3675841956031225,2.300201754386492e-05,9.54033046620583e-08
2.300204006142185e-05,0.3674197509234216,2.300204006142185e-05,1.2,2.300204006142185e-05,2.78857750806568e-06,2.300204006142185e-05,1.199999560053409,2.300204006142185e-05,9.540330463178633e-08,2.300204006142185e-05,3.370653208259428e-06,2.300204006142185e-05,3.370653208197835e-06,2.300204006142185e-05,9.540330471336316e-08,2.300204006142185e-05,9.540330466510727e-08,2.300204006142185e-05,3.370653208265475e-06,2.300204006142185e-05,0,2.300204006142185e-05,0.7572995627164271,2.300204006142185e-05,0.3675827146035438,2.300204006142185e-05,9.540330469948751e-08
2.300206178069736e-05,0.3674189961451673,2.300206178069736e-05,1.2,2.300206178069736e-05,2.834218200305171e-06,2.300206178069736e-05,1.199999560053183,2.300206178069736e-05,9.540330474241187e-08,2.300206178069736e-05,-5.701628034662651e-06,2.300206178069736e-05,-5.701628034622495e-06,2.300206178069736e-05,9.540330465312412e-08,2.300206178069736e-05,9.540330470876987e-08,2.300206178069736e-05,-5.701628034666744e-06,2.300206178069736e-05,0,2.300206178069736e-05,0.755784536019023,2.300206178069736e-05,0.3675812301635947,2.300206178069736e-05,9.540330467276889e-08
2.300210521924838e-05,0.3674174865899577,2.300210521924838e-05,1.2,2.300210521924838e-05,2.883512094066646e-06,2.300210521924838e-05,1.199999560053256,2.300210521924838e-05,9.54033046142484e-08,2.300210521924838e-05,5.505457683138166e-06,2.300210521924838e-05,5.505457683061713e-06,2.300210521924838e-05,9.540330470819248e-08,2.300210521924838e-05,9.540330464723038e-08,2.300210521924838e-05,5.505457683123882e-06,2.300210521924838e-05,0,2.300210521924838e-05,0.7527384599981158,2.300210521924838e-05,0.3675781567183074,2.300210521924838e-05,9.540330467774768e-08
2.300215821768957e-05,0.367415644816483,2.300215821768957e-05,1.2,2.300215821768957e-05,2.881181528140762e-06,2.300215821768957e-05,1.199999560053227,2.300215821768957e-05,9.540330473922264e-08,2.300215821768957e-05,-4.907235543108075e-06,2.300215821768957e-05,-4.907235543125625e-06,2.300215821768957e-05,9.540330460494352e-08,2.300215821768957e-05,9.540330476721946e-08,2.300215821768957e-05,-4.907235543110406e-06,2.300215821768957e-05,0,2.300215821768957e-05,0.7490165957656449,2.300215821768957e-05,0.3675742740911593,2.300215821768957e-05,9.54033046819581e-08
2.300222909779969e-05,0.3674131816328468,2.300222909779969e-05,1.2,2.300222909779969e-05,2.799472608152004e-06,2.300222909779969e-05,1.19999956005323,2.300222909779969e-05,9.54033046227341e-08,2.300222909779969e-05,4.800513154695753e-06,2.300222909779969e-05,4.800513154681978e-06,2.300222909779969e-05,9.540330474690517e-08,2.300222909779969e-05,9.540330455810505e-08,2.300222909779969e-05,4.800513154695741e-06,2.300222909779969e-05,0,2.300222909779969e-05,0.7440783574630812,2.300222909779969e-05,0.3675689404285731,2.300222909779969e-05,9.540330471613804e-08
2.300231969951592e-05,0.3674100331023444,2.300231969951592e-05,1.2,2.300231969951592e-05,2.60908784200461e-06,2.300231969951592e-05,1.199999560053246,2.300231969951592e-05,9.540330474902037e-08,2.300231969951592e-05,-4.341229761346868e-06,2.300231969951592e-05,-4.341229761258845e-06,2.300231969951592e-05,9.54033046203166e-08,2.300231969951592e-05,9.540330481332505e-08,2.300231969951592e-05,-4.341229761314424e-06,2.300231969951592e-05,0,2.300231969951592e-05,0.737903716155271,2.300231969951592e-05,0.3675619910206279,2.300231969951592e-05,9.540330465019202e-08
2.300245994059789e-05,0.3674051595525266,2.300245994059789e-05,1.2,2.300245994059789e-05,2.211538389779651e-06,2.300245994059789e-05,1.199999560053213,2.300245994059789e-05,9.540330466198375e-08,2.300245994059789e-05,4.399128365703154e-06,2.300245994059789e-05,4.399128365659719e-06,2.300245994059789e-05,9.540330476553278e-08,2.300245994059789e-05,9.540330461890057e-08,2.300245994059789e-05,4.399128365802698e-06,2.300245994059789e-05,0,2.300245994059789e-05,0.7287874877800633,2.300245994059789e-05,0.3675511476551322,2.300245994059789e-05,9.540330471592525e-08
2.300271276144565e-05,0.3673963737632219,2.300271276144565e-05,1.2,2.300271276144565e-05,1.483468683830942e-06,2.300271276144565e-05,1.199999560053522,2.300271276144565e-05,9.540330472264545e-08,2.300271276144565e-05,-4.121207180273612e-06,2.300271276144565e-05,-4.121207180244677e-06,2.300271276144565e-05,9.540330456574278e-08,2.300271276144565e-05,9.540330473881977e-08,2.300271276144565e-05,-4.121207180395435e-06,2.300271276144565e-05,0,2.300271276144565e-05,0.7139459062857381,2.300271276144565e-05,0.3675318065565641,2.300271276144565e-05,9.540330462346568e-08
2.300321840314118e-05,0.3673788023607005,2.300321840314118e-05,1.2,2.300321840314118e-05,4.021145334889787e-07,2.300321840314118e-05,1.199999560052968,2.300321840314118e-05,9.540330462105949e-08,2.300321840314118e-05,4.288665273263545e-06,2.300321840314118e-05,4.288665273325006e-06,2.300321840314118e-05,9.540330476804727e-08,2.300321840314118e-05,9.540330464969991e-08,2.300321840314118e-05,4.288665273416377e-06,2.300321840314118e-05,0,2.300321840314118e-05,0.6900088028492046,2.300321840314118e-05,0.3674949247076186,2.300321840314118e-05,9.540330477122665e-08
2.300422968653223e-05,0.3673436602600704,2.300422968653223e-05,1.2,2.300422968653223e-05,-3.609388269508843e-07,2.300422968653223e-05,1.199999560053483,2.300422968653223e-05,9.540330473475882e-08,2.300422968653223e-05,-4.076154308137661e-06,2.300422968653223e-05,-4.076154308145941e-06,2.300422968653223e-05,9.540330455260567e-08,2.300422968653223e-05,9.540330471088956e-08,2.300422968653223e-05,-4.076154308228505e-06,2.300422968653223e-05,0,2.300422968653223e-05,0.6579151415725154,2.300422968653223e-05,0.3674294446374902,2.300422968653223e-05,9.540330454721101e-08
2.300531205102282e-05,0.3673060491317296,2.300531205102282e-05,1.2,2.300531205102282e-05,-3.015651319250356e-07,2.300531205102282e-05,1.19999956005327,2.300531205102282e-05,9.540330461248329e-08,2.300531205102282e-05,4.246738273647501e-06,2.300531205102282e-05,4.246738273649412e-06,2.300531205102282e-05,9.540330478283402e-08,2.300531205102282e-05,9.540330464137433e-08,2.300531205102282e-05,4.246738273764902e-06,2.300531205102282e-05,0,2.300531205102282e-05,0.6371739496398003,2.300531205102282e-05,0.3673728243520335,2.300531205102282e-05,9.540330480948422e-08
2.300658083458136e-05,0.3672619614897131,2.300658083458136e-05,1.2,2.300658083458136e-05,-1.840407327159187e-07,2.300658083458136e-05,1.199999560053209,2.300658083458136e-05,9.540330473561855e-08,2.300658083458136e-05,-4.038699330898975e-06,2.300658083458136e-05,-4.038699330887983e-06,2.300658083458136e-05,9.540330455192474e-08,2.300658083458136e-05,9.540330474525459e-08,2.300658083458136e-05,-4.038699330998018e-06,2.300658083458136e-05,0,2.300658083458136e-05,0.6223607732198335,2.300658083458136e-05,0.3673235219484656,2.300658083458136e-05,9.540330455268962e-08
2.300816970114975e-05,0.3672067537015846,2.300816970114975e-05,1.2,2.300816970114975e-05,-5.801875545168337e-08,2.300816970114975e-05,1.199999560053247,2.300816970114975e-05,9.54033046397399e-08,2.300816970114975e-05,4.215781748852028e-06,2.300816970114975e-05,4.215781748815191e-06,2.300816970114975e-05,9.54033048217312e-08,2.300816970114975e-05,9.540330461229151e-08,2.300816970114975e-05,4.215781748968019e-06,2.300816970114975e-05,0,2.300816970114975e-05,0.6118331005483715,2.300816970114975e-05,0.3672831327403959,2.300816970114975e-05,9.540330481147407e-08
2.301027639780692e-05,0.367133556631008,2.301027639780692e-05,1.2,2.301027639780692e-05,1.183359438769374e-07,2.301027639780692e-05,1.199999560053232,2.301027639780692e-05,9.540330472783744e-08,2.301027639780692e-05,-4.014627233400889e-06,2.301027639780692e-05,-4.014627233265338e-06,2.301027639780692e-05,9.540330452164838e-08,2.301027639780692e-05,9.540330474498245e-08,2.301027639780692e-05,-4.014627233461416e-06,2.301027639780692e-05,0,2.301027639780692e-05,0.6050376142689845,2.301027639780692e-05,0.3672541150236363,2.301027639780692e-05,9.540330458482658e-08
2.301297828044092e-05,0.3670396858254463,2.301297828044092e-05,1.2,2.301297828044092e-05,4.409795516951712e-07,2.301297828044092e-05,1.199999560053225,2.301297828044092e-05,9.540330465730207e-08,2.301297828044092e-05,4.197384433805354e-06,2.301297828044092e-05,4.197384433595823e-06,2.301297828044092e-05,9.540330487015349e-08,2.301297828044092e-05,9.540330460219694e-08,2.301297828044092e-05,4.197384433823388e-06,2.301297828044092e-05,0,2.301297828044092e-05,0.6017204426292525,2.301297828044092e-05,0.3672387524961042,2.301297828044092e-05,9.540330478298858e-08
2.301647234405558e-05,0.3669183024377251,2.301647234405558e-05,1.2,2.301647234405558e-05,7.625147525872298e-07,2.301647234405558e-05,1.199999560053524,2.301647234405558e-05,9.540330467788429e-08,2.301647234405558e-05,-4.000348462588354e-06,2.301647234405558e-05,-4.000348462377373e-06,2.301647234405558e-05,9.540330447334913e-08,2.301647234405558e-05,9.540330476935345e-08,2.301647234405558e-05,-4.000348462696295e-06,2.301647234405558e-05,0,2.301647234405558e-05,0.6005727621382624,2.301647234405558e-05,0.3672331245067874,2.301647234405558e-05,9.540330457201208e-08
2.302116482348478e-05,0.3667553038910089,2.302116482348478e-05,1.2,2.302116482348478e-05,9.52377956322084e-07,2.302116482348478e-05,1.199999560052663,2.302116482348478e-05,9.540330470093668e-08,2.302116482348478e-05,4.186529337511479e-06,2.302116482348478e-05,4.186529337278845e-06,2.302116482348478e-05,9.540330489066388e-08,2.302116482348478e-05,9.540330456279022e-08,2.302116482348478e-05,4.186529337561818e-06,2.302116482348478e-05,0,2.302116482348478e-05,0.6003185653105976,2.302116482348478e-05,0.3672319799844626,2.302116482348478e-05,9.540330478618598e-08
2.302806249193892e-05,0.366515742436395,2.302806249193892e-05,1.2,2.302806249193892e-05,9.749951866047994e-07,2.302806249193892e-05,1.199999560053791,2.302806249193892e-05,9.540330467835351e-08,2.302806249193892e-05,-3.996578777812596e-06,2.302806249193892e-05,-3.996578777513086e-06,2.302806249193892e-05,9.540330443806951e-08,2.302806249193892e-05,9.540330479092641e-08,2.302806249193892e-05,-3.996578777864536e-06,2.302806249193892e-05,0,2.302806249193892e-05,0.6001985307716137,2.302806249193892e-05,0.3672318233146735,2.302806249193892e-05,9.540330455971028e-08
2.303993414157319e-05,0.3661035334200964,2.303993414157319e-05,1.2,2.303993414157319e-05,9.661864663405542e-07,2.303993414157319e-05,1.199999560052688,2.303993414157319e-05,9.540330466506634e-08,2.303993414157319e-05,4.191755446883585e-06,2.303993414157319e-05,4.191755446527587e-06,2.303993414157319e-05,9.540330494207043e-08,2.303993414157319e-05,9.540330457902136e-08,2.303993414157319e-05,4.191755446858079e-06,2.303993414157319e-05,0,2.303993414157319e-05,0.599995078385724,2.303993414157319e-05,0.3672311428460756,2.303993414157319e-05,9.540330482725149e-08
2.306115888497584e-05,0.3653668894953488,2.306115888497584e-05,1.2,2.306115888497584e-05,9.611507706194495e-07,2.306115888497584e-05,1.199999560053768,2.306115888497584e-05,9.540330470770212e-08,2.306115888497584e-05,-3.999917344529536e-06,2.306115888497584e-05,-3.999917344125742e-06,2.306115888497584e-05,9.54033043877308e-08,2.306115888497584e-05,9.540330477703429e-08,2.306115888497584e-05,-3.999917344464146e-06,2.306115888497584e-05,0,2.306115888497584e-05,0.5997687643473829,2.306115888497584e-05,0.3672299984024514,2.306115888497584e-05,9.540330453096889e-08
2.307944025770907e-05,0.3647327351348736,2.307944025770907e-05,1.2,2.307944025770907e-05,9.683479395491792e-07,2.307944025770907e-05,1.199999560052418,2.307944025770907e-05,9.540330463174413e-08,2.307944025770907e-05,4.189538968389012e-06,2.307944025770907e-05,4.189538967981381e-06,2.307944025770907e-05,9.540330494778917e-08,2.307944025770907e-05,9.540330456472763e-08,2.307944025770907e-05,4.189538968293749e-06,2.307944025770907e-05,0,2.307944025770907e-05,0.5997455342639084,2.307944025770907e-05,0.3672298460540857,2.307944025770907e-05,9.540330482781322e-08
2.31001796220277e-05,0.3640136924711896,2.31001796220277e-05,1.2,2.31001796220277e-05,9.633635221200133e-07,2.31001796220277e-05,1.199999560054309,2.31001796220277e-05,9.540330473511983e-08,2.31001796220277e-05,-3.997677124067015e-06,2.31001796220277e-05,-3.99767712364176e-06,2.31001796220277e-05,9.540330440272763e-08,2.31001796220277e-05,9.540330477887609e-08,2.31001796220277e-05,-3.997677123989679e-06,2.31001796220277e-05,0,2.31001796220277e-05,0.5997305951052125,2.31001796220277e-05,0.3672298220480993,2.31001796220277e-05,9.540330451287824e-08
2.312526406831403e-05,0.3631445395060819,2.312526406831403e-05,1.2,2.312526406831403e-05,9.698647480664483e-07,2.312526406831403e-05,1.199999560052193,2.312526406831403e-05,9.540330463188077e-08,2.312526406831403e-05,4.189470206997331e-06,2.312526406831403e-05,4.189470206673778e-06,2.312526406831403e-05,9.540330496386224e-08,2.312526406831403e-05,9.540330461793841e-08,2.312526406831403e-05,4.189470206938852e-06,2.312526406831403e-05,0,2.312526406831403e-05,0.5997384352126981,2.312526406831403e-05,0.3672298679459536,2.312526406831403e-05,9.540330486137743e-08
2.31729135240702e-05,0.3614951518697601,2.31729135240702e-05,1.2,2.31729135240702e-05,9.623440107503332e-07,2.31729135240702e-05,1.199999560054512,2.31729135240702e-05,9.54033047761914e-08,2.31729135240702e-05,-4.005550724220133e-06,2.31729135240702e-05,-4.00555072389635e-06,2.31729135240702e-05,9.540330440126557e-08,2.31729135240702e-05,9.540330475864019e-08,2.31729135240702e-05,-4.005550724085991e-06,2.31729135240702e-05,0,2.31729135240702e-05,0.5997304210395282,2.31729135240702e-05,0.3672299143226095,2.31729135240702e-05,9.540330450281117e-08
2.326010608179104e-05,0.3584825240767913,2.326010608179104e-05,1.2,2.326010608179104e-05,9.704291079357233e-07,2.326010608179104e-05,1.199999560051717,2.326010608179104e-05,9.540330462299534e-08,2.326010608179104e-05,4.2065745381323e-06,2.326010608179104e-05,4.20657453776546e-06,2.326010608179104e-05,9.540330498849345e-08,2.326010608179104e-05,9.540330461292939e-08,2.326010608179104e-05,4.206574537938634e-06,2.326010608179104e-05,0,2.326010608179104e-05,0.5997383423113607,2.326010608179104e-05,0.3672300464025574,2.326010608179104e-05,9.540330481687621e-08
2.337870677731395e-05,0.3543963532977836,2.337870677731395e-05,1.2,2.337870677731395e-05,9.620137143135829e-07,2.337870677731395e-05,1.199999560054695,2.337870677731395e-05,9.540330474727714e-08,2.337870677731395e-05,-4.021067001056512e-06,2.337870677731395e-05,-4.021067000761921e-06,2.337870677731395e-05,9.54033043444287e-08,2.337870677731395e-05,9.540330478030691e-08,2.337870677731395e-05,-4.021067000950328e-06,2.337870677731395e-05,0,2.337870677731395e-05,0.5997306566788893,2.337870677731395e-05,0.3672301857064297,2.337870677731395e-05,9.540330454842202e-08
2.3500001e-05,0.3502314903663661,2.3500001e-05,1.2,2.3500001e-05,9.706937755464278e-07,2.3500001e-05,1.199999560051828,2.3500001e-05,9.540330460347032e-08,2.3500001e-05,4.213215800374046e-06,2.3500001e-05,4.213215800032847e-06,2.3500001e-05,9.540330503282813e-08,2.3500001e-05,9.540330454774296e-08,2.3500001e-05,4.213215800269671e-06,2.3500001e-05,0,2.3500001e-05,0.5997381318288827,2.3500001e-05,0.367230358131054,2.3500001e-05,9.540330475968433e-08
2.350000158333375e-05,0.3502314703712059,2.350000158333375e-05,1.2,2.350000158333375e-05,9.705078658523742e-07,2.350000158333375e-05,1.199999560051968,2.350000158333375e-05,9.540330465073141e-08,2.350000158333375e-05,3.087616761160394e-06,2.350000158333375e-05,3.087616761196859e-06,2.350000158333375e-05,9.540330491672929e-08,2.350000158333375e-05,9.54033046355959e-08,2.350000158333375e-05,3.087616761066954e-06,2.350000158333375e-05,0,2.350000158333375e-05,0.5997381300533939,2.350000158333375e-05,0.3672303581450267,2.350000158333375e-05,9.540330468440912e-08
2.3500002e-05,0.3502314560889741,2.3500002e-05,1.2,2.3500002e-05,9.70410401181488e-07,2.3500002e-05,1.19999956005205,2.3500002e-05,9.540330467186399e-08,2.3500002e-05,2.378313618070809e-06,2.3500002e-05,2.378313618079075e-06,2.3500002e-05,9.540330480205571e-08,2.3500002e-05,9.540330464982556e-08,2.3500002e-05,2.378313618031589e-06,2.3500002e-05,0,2.3500002e-05,0.5997381287790481,2.3500002e-05,0.3672303581575507,2.3500002e-05,9.540330468106772e-08
